Timestamp,PM2.5 (µg/m³),PM10 (µg/m³)
2025-04-16 03:00:00,16.00,41.50
2025-04-16 04:00:00,22.00,42.50
2025-04-16 05:00:00,20.25,43.75
2025-04-16 06:00:00,16.50,54.50
2025-04-16 07:00:00,20.75,65.00
2025-04-16 08:00:00,20.00,79.25
2025-04-16 09:00:00,20.50,103.25
2025-04-16 10:00:00,20.50,116.25
2025-04-16 11:00:00,17.75,76.75
2025-04-16 12:00:00,22.75,55.25
2025-04-16 13:00:00,27.25,38.00
2025-04-16 14:00:00,39.50,60.00
2025-04-16 15:00:00,27.50,46.00
2025-04-16 16:00:00,23.00,53.50
2025-04-16 17:00:00,23.75,64.50
2025-04-16 18:00:00,26.25,56.50
2025-04-16 19:00:00,25.25,55.00
2025-04-16 20:00:00,21.25,57.00
2025-04-16 21:00:00,24.00,61.00
2025-04-16 22:00:00,21.50,54.75
2025-04-16 23:00:00,22.25,52.75
2025-04-17 00:00:00,19.25,47.50
2025-04-17 01:00:00,18.25,42.25
2025-04-17 02:00:00,18.75,41.50
2025-04-17 03:00:00,10.50,45.25
2025-04-17 04:00:00,16.50,44.00
2025-04-17 05:00:00,20.75,46.00
2025-04-17 06:00:00,20.75,47.50
2025-04-17 07:00:00,25.00,60.50
2025-04-17 08:00:00,27.00,57.00
2025-04-17 09:00:00,17.50,53.50
2025-04-17 10:00:00,22.75,63.75
2025-04-17 11:00:00,17.75,73.00
2025-04-17 12:00:00,22.75,75.00
2025-04-17 13:00:00,24.50,75.75
2025-04-17 14:00:00,28.50,81.00
2025-04-17 15:00:00,18.75,64.75
2025-04-17 16:00:00,20.00,71.00
2025-04-17 17:00:00,16.25,72.00
2025-04-17 18:00:00,15.75,67.00
2025-04-17 19:00:00,22.25,68.50
2025-04-17 20:00:00,25.25,64.00
2025-04-17 21:00:00,21.75,66.00
2025-04-17 22:00:00,18.50,69.00
2025-04-17 23:00:00,20.25,59.25
2025-04-18 00:00:00,18.75,55.75
2025-04-18 01:00:00,13.50,52.50
2025-04-18 02:00:00,17.75,52.00
2025-04-18 03:00:00,17.75,47.75
2025-04-18 04:00:00,21.25,51.25
2025-04-18 05:00:00,25.00,48.50
2025-04-18 06:00:00,25.50,59.00
2025-04-18 07:00:00,27.00,69.25
2025-04-18 08:00:00,26.00,71.25
2025-04-18 09:00:00,23.00,72.50
2025-04-18 10:00:00,25.25,108.50
2025-04-18 11:00:00,29.50,138.25
2025-04-18 12:00:00,23.25,79.00
2025-04-18 13:00:00,24.75,79.25
2025-04-18 14:00:00,20.25,77.25
2025-04-18 15:00:00,26.75,68.00
2025-04-18 16:00:00,24.00,64.00
2025-04-18 17:00:00,19.25,62.00
2025-04-18 18:00:00,24.25,67.50
2025-04-18 19:00:00,27.75,74.25
2025-04-18 20:00:00,26.75,72.75
2025-04-18 21:00:00,26.25,73.75
2025-04-18 22:00:00,27.50,87.50
2025-04-18 23:00:00,27.25,197.50
2025-04-19 00:00:00,22.00,370.00
2025-04-19 01:00:00,36.00,52.00
2025-04-19 02:00:00,35.00,51.00
2025-04-19 03:00:00,30.75,47.75
2025-04-19 04:00:00,25.50,47.00
2025-04-19 05:00:00,21.50,52.00
2025-04-19 06:00:00,25.25,67.50
2025-04-19 07:00:00,32.25,78.25
2025-04-19 08:00:00,32.75,100.25
2025-04-19 09:00:00,35.25,99.75
2025-04-19 10:00:00,44.75,144.50
2025-04-19 11:00:00,46.50,154.75
2025-04-19 12:00:00,51.25,203.00
2025-04-19 13:00:00,42.00,105.00
2025-04-19 14:00:00,38.75,111.75
2025-04-19 15:00:00,37.00,156.75
2025-04-19 16:00:00,34.00,208.50
2025-04-19 17:00:00,78.00,249.25
2025-04-19 18:00:00,67.50,87.00
